"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3567349783364943";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3567349783364943_3567358590030729";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Que pesados en hacer propaganda. Mejor hacéis la cuenta de los fallecidos de la primera ola que falta unos miles sinvergüenzas";"2021-05-24T15:39:06+0000";"8";"";""
"1";"3";"1";"3567349783364943_3567358663364055";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Ministerio de Sanidad, vais a ser de los primeros en caer, junto a la OMS!!";"2021-05-24T15:39:09+0000";"14";"";""
"1";"4";"1";"3567349783364943_3567359506697304";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"https://ejercitoremanente.com/2021/05/17/dr-yeadon-estamos-en-medio-de-un-plan-para-reducir-la-poblacion-mundial/";"2021-05-24T15:39:33+0000";"3";"";""
"1";"5";"1";"3567349783364943_3567366296696625";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Carol Power Michele Bedborough ";"2021-05-24T15:42:37+0000";"0";"";""
"1";"6";"1";"3567349783364943_3567367220029866";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Rosario Muñoz Ledo ";"2021-05-24T15:43:00+0000";"1";"";""
"1";"7";"1";"3567349783364943_3567379813361940";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Y dale con la propaganda !!!DEL TROMBOVENENO!!!☠️";"2021-05-24T15:48:08+0000";"4";"";""
"1";"8";"1";"3567349783364943_3567380990028489";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"EN ESTE VIDEO, ESTE JOVEN BOMBERO LLORA PORQUE LA ENFERMERA DE URGENCIAS DE UN GRAN HOSPITAL DE LION LE CONFIRMA QUE LOS VACUNADOS ESTÁN ENFERMANDO Y MURIENDO POR ACCIDENTES CEREBROVASCULARES A PARTIR DE LOS 15 DÍAS DE LA INOCULACIÓN , FRECUENTEMENTE, Y QUE LAS ALERTAS QUE SE ESTÁN ENVIANDO A LAS AUTORIDADES NO SE ESTÁN TENIENDO EN CUENTA. GRACIAS POR TU TESTIMONIO, AMIGO . https://www.facebook.com/joseluis.sevillanorodriguez/videos/4121650284560212";"2021-05-24T15:48:38+0000";"1";"";""
"1";"9";"1";"3567349783364943_3567382626694992";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Ivan Tak por dios por que si no tienes nada bueno que decir no te callas la boca ";"2021-05-24T15:49:21+0000";"2";"";""
"1";"10";"1";"3567349783364943_3567385790028009";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Martin Garcia Jakobsen por dios hay gente que ya estamos vacunados respeten nuestras desiciones y dejen de sembrar pánico,  si ustedes no se quieren vacunar no lo hagan pero RESPETEN MIERDA A LOS DEMAS  ";"2021-05-24T15:50:37+0000";"7";"";""
"1";"11";"1";"3567349783364943_3567386653361256";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Maria Celeste no me callo porque no me da la gana !!! ";"2021-05-24T15:50:57+0000";"2";"";""
"1";"12";"1";"3567349783364943_3567387373361184";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Ivan Tak porq sos un ignorante ";"2021-05-24T15:51:15+0000";"0";"";""
"1";"13";"1";"3567349783364943_3567388423361079";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Maria Celeste te parece poco bueno lo que se está diciendo ... que nos están matando con la vacuna .. no te parece interesante ";"2021-05-24T15:51:40+0000";"1";"";""
"1";"14";"1";"3567349783364943_3567390043360917";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Martin Garcia Jakobsen deja las drogas chaval ";"2021-05-24T15:52:23+0000";"2";"";""
"1";"15";"1";"3567349783364943_3567390313360890";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Maria Celeste a ti lo que te hace falta es un buen pitar o de carne seguro que eres más fea que una💩🤣🤣🤣";"2021-05-24T15:52:28+0000";"0";"";""
"1";"16";"1";"3567349783364943_3567391936694061";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Rosario Muñoz Ledo di no a las drogas. ";"2021-05-24T15:53:08+0000";"2";"";""
"1";"17";"1";"3567349783364943_3567391976694057";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Ivan Tak te vacunate??? No .. entonces cállate por que estamos los si nos vacunamos y merecemos respeto ,tu desicion tomala por vos y deja que el resto decida,  lo que decís es mentira y sembras miedo innecesario infeliz ";"2021-05-24T15:53:09+0000";"1";"";""
"1";"18";"1";"3567349783364943_3567393326693922";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Paky Sola Mente di no a las drogas ";"2021-05-24T15:53:42+0000";"4";"";""
"1";"19";"1";"3567349783364943_3567393676693887";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Maria Celeste y todos los que han muerto a los días de ponerse esa mierda ";"2021-05-24T15:53:50+0000";"0";"";""
"1";"20";"1";"3567349783364943_3567394463360475";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Maria Celeste Por ustedes no podemos hacer nada, pero que hay efectos segundarios tan alarmantes y no se hace nada me pone negro!";"2021-05-24T15:54:15+0000";"1";"";""
"1";"21";"1";"3567349783364943_3567395770027011";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Ivan Tak di no a las drogas, troll ";"2021-05-24T15:54:45+0000";"0";"";""
"1";"22";"1";"3567349783364943_3567395896693665";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Que pasa en Aragón que sólo ponen de Astra ???? Dónde está el resto de vacunas?";"2021-05-24T15:54:47+0000";"6";"";""
"1";"23";"1";"3567349783364943_3567396183360303";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Sigo sin vacunar tengo 61, para cuando?";"2021-05-24T15:54:55+0000";"0";"";""
"1";"24";"1";"3567349783364943_3567396596693595";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"No le entres al trapo, y simplemente denuncia el comentario....no merece la pena";"2021-05-24T15:55:08+0000";"0";"";""
"1";"25";"1";"3567349783364943_3567398800026708";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Cuando tengamos que decir ""lo ves"" sera demasiado tarde, suerte!";"2021-05-24T15:56:02+0000";"71";"";""
"1";"26";"1";"3567349783364943_3567399240026664";"data";"data.*";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"Martin Garcia Jakobsen de que hablas ? De que efectos ? Vos pensas q el mundo entero todos los médicos recomiendan la vacuna analizan estudian y hacen las vacunas para q vos vengas a decir estupideces q lees en los periódicos amarillistas o escribas mierda q te mandan a escribir por dos duros para desestabilizar las campañas de vacunación? Acá el peor virus de esta humanidad es la gente como vos ";"2021-05-24T15:56:11+0000";"2";"";""
"1";"27";"1";"164716453628310_3567349783364943";"offcut";"";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"28";"1";"164716453628310_3567349783364943";"headers";"";"fetched (200)";"2021-08-04 13:08:38.429537";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"29";"1";"3567349783364943_3567400676693187";"data";"data.*";"fetched (200)";"2021-08-04 13:08:39.327031";"Facebook:/<post-id>/comments";"Maria Jesus Gra Gutiérrez ponlo en conocimiento de Sanidad de tu Comunidad Autónoma, en Galicia tenemos un teléfono específico para los que quedaron sin llamar ";"2021-05-24T15:56:52+0000";"0";"";""
"1";"30";"1";"3567349783364943_3567404583359463";"data";"data.*";"fetched (200)";"2021-08-04 13:08:39.327031";"Facebook:/<post-id>/comments";"Y a dónde llegan porque en Extremadura seguimos tres semanas con los 58 años siempre te dicen por el año 63-64 ";"2021-05-24T15:58:38+0000";"1";"";""
"1";"31";"1";"3567349783364943_3567406373359284";"data";"data.*";"fetched (200)";"2021-08-04 13:08:39.327031";"Facebook:/<post-id>/comments";"";"2021-05-24T15:59:26+0000";"0";"";""
"1";"32";"1";"3567349783364943_3567408883359033";"data";"data.*";"fetched (200)";"2021-08-04 13:08:39.327031";"Facebook:/<post-id>/comments";"Julio López vaccines aren’t drugs";"2021-05-24T16:00:18+0000";"0";"";""
