"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3307739512659306";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3307739512659306_3307742405992350";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"La de Oxford con su 66% de efectividad?";"2021-02-24T19:26:32+0000";"0";"";""
"1";"3";"1";"3307739512659306_3307743955992195";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Al paso que vais, no sé si llegaremos a vacunarnos todos";"2021-02-24T19:27:24+0000";"2";"";""
"1";"4";"1";"3307739512659306_3307745232658734";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Vais lentos";"2021-02-24T19:28:12+0000";"1";"";""
"1";"5";"1";"3307739512659306_3307745729325351";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Ni dice el título qué tipo de vacuna? Alemania ha dejado de suministrar la de Astra...por considerarla ineficaz..";"2021-02-24T19:28:34+0000";"8";"";""
"1";"6";"1";"3307739512659306_3307748332658424";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Pocas son";"2021-02-24T19:30:05+0000";"0";"";""
"1";"7";"1";"3307739512659306_3307752452658012";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Virólogos, epidemiólogos y jueces del Facebook criticando en 3, 2, 1...";"2021-02-24T19:32:16+0000";"20";"";""
"1";"8";"1";"3307739512659306_3307753569324567";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Y la persona con problemas respiratorios cuando nos toca tenemos riesgo de infestado que la persona que tenemos un 10 % de capacidad pulmonar y no los vacunan no está Condenado  la muerte";"2021-02-24T19:32:55+0000";"6";"";""
"1";"9";"1";"3307739512659306_3307754985991092";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Los expertos de los cojones";"2021-02-24T19:33:50+0000";"0";"";""
"1";"10";"1";"3307739512659306_3307756199324304";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Veronik Kalin fuentes:";"2021-02-24T19:34:36+0000";"3";"";""
"1";"11";"1";"3307739512659306_3307757145990876";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Go, go, go, go . . . . .";"2021-02-24T19:35:13+0000";"0";"";""
"1";"12";"1";"3307739512659306_3307759229324001";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Pues no se donde están esas vacunas porque si ves los datos de gente inmunizada dan risa";"2021-02-24T19:36:27+0000";"4";"";""
"1";"13";"1";"3307739512659306_3307770075989583";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"🤔Como nos encierren otra vez por esta jilipollada😡 no podemos ir a una boda ni a un funeral mucha gente por restricciones del Covi, no se puede ir a comer o tomar algo a un Bar o restaurante una familia numerosa o grupo de amigos porque será o es foco de infección Covi 😡 pero quieren juntar a 500 o más personas en una manifestación en Pandemia😤 estais jilipollas o que?!";"2021-02-24T19:42:57+0000";"4";"";""
"1";"14";"1";"3307739512659306_3307770325989558";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"Veronik Kalin ya. Pues en reino unido es la q ponen y les va bien. Lo que esta claro esq es peor q pfiser o moderna pero es mejor poner esa q nada. ";"2021-02-24T19:43:04+0000";"1";"";""
"1";"15";"1";"3307739512659306_3307772279322696";"data";"data.*";"fetched (200)";"2021-08-04 12:27:19.436937";"Facebook:/<post-id>/comments";"El ""Ministerio de la Insanidad"". ";"2021-02-24T19:44:21+0000";"0";"";""
