"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3700681606698426";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3700681606698426_3700717300028190";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"🌹";"2021-07-12T10:16:06+0000";"0";"";""
"1";"3";"1";"3700681606698426_3700721160027804";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Los vacunados también se contagian.";"2021-07-12T10:18:03+0000";"12";"";""
"1";"4";"1";"3700681606698426_3700723483360905";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Francisco Toledo Puche Pero tienen muchas menos probabilidades de morir";"2021-07-12T10:19:16+0000";"3";"";""
"1";"5";"1";"3700681606698426_3700724406694146";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Iván Mengual Álvarez o más..😅";"2021-07-12T10:19:48+0000";"3";"";""
"1";"6";"1";"3700681606698426_3700724740027446";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"#yonomevacuno perdón, estoy mintiendo, lo hago casi a diario y siempre con moderación 🍻😋";"2021-07-12T10:20:02+0000";"12";"";""
"1";"7";"1";"3700681606698426_3700724973360756";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Francisco Toledo Puche pero más levemente. Hoy por hoy la única solución es la vacuna, o eso o estar encerrados, yo me he arriesgado a ponerme la vacuna";"2021-07-12T10:20:09+0000";"7";"";""
"1";"8";"1";"3700681606698426_3700725730027347";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Iván Mengual Álvarez ¿y eso en base a qué? Hay varios países en donde esta quedando demostrado que no es así, pero bueno.";"2021-07-12T10:20:33+0000";"1";"";""
"1";"9";"1";"3700681606698426_3700729743360279";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Nadiya Popel es una doctora de urgencias de un hospital de Menorca.   Hace un tiempo empezó a alertar de que estaban llegando al hospital muchos vacunados de Covid con efectos secundarios graves.  ¿Qué consiguió? Que le abrieran un expediente.  --------------------------------------------------------------  Nadiya denuncia casos como el siguiente:  ""Una mujer que desde hace 10 años recibía tratamiento de cáncer de mama, se hizo quimioterapia, radioterapia, cirugía, recidiva, quimioterapia, radioterapia, cirugía...   Ingresa, en mal estado general, porque el tumor estaba por todo el cuerpo: en los huesos, en el hígado, en pulmones, en todos sitios. Cáncer de mama diseminado, estadio IV.   Le hacen PCR al ingreso, le sale PCR positiva. Motivo de ingreso a la planta de medicina interna: coronavirus.   Al día siguiente se muere por hipercalcemia (calcio alto en la sangre), porque el cáncer disuelve los huesos y el calcio sale a la sangre y no se puede tratar esto porque son niveles de calcio muy altos.  La mujer se muere y el diagnóstico de muerte es coronavirus.""  Fuente: https://www.scabelum.com/post/secretos-de-hospital?fbclid=IwAR0xW3U3jmNRYjTayjqZkGkK1DIfFD_h5rnEmyEEA8qGWSI4Fn5aGIr8vwI  Robado a Demelza Diepa";"2021-07-12T10:22:53+0000";"18";"";""
"1";"10";"1";"3700681606698426_3700729863360267";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Regalo la mía! Voluntarios!?";"2021-07-12T10:22:56+0000";"13";"";""
"1";"11";"1";"3700681606698426_3700730013360252";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"¿aqui hacen estadísticas de cuanta gente fallece por covid o infarto después de vacunarse? Si miras noticias, diría que son el 100% de las residencias, fallecidos por covid casualmente 20 días después de la primera dosis.";"2021-07-12T10:23:01+0000";"0";"";""
"1";"12";"1";"3700681606698426_3700730183360235";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Iván Mengual Álvarez hola, es un dato muy interesante, me podrías compartir por favor dónde están publicadas esas probabilidades?";"2021-07-12T10:23:08+0000";"0";"";""
"1";"13";"1";"3700681606698426_3700730483360205";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"No dejan de salir noticias de positivos y de ingresados en la UCI habiendo sido vacunados. Mirad en los medios locales, porque en los medios de gran difusión se acallan estas noticias para no afectar al marketing de este frívolo negocio.";"2021-07-12T10:23:18+0000";"20";"";""
"1";"14";"1";"3700681606698426_3700730683360185";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"A quién tenéis en Marketing? 😂";"2021-07-12T10:23:26+0000";"10";"";""
"1";"15";"1";"3700681606698426_3700732183360035";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"A mi me pusieron la cita de vacaciones y ahora se niegan a vacunarme, que tengo que esperar a la repesca, mientras sigue habiendo gente que no acude o no puede y sobran dosis, ¿me lo puedes explicar ministerio de sanidad?";"2021-07-12T10:24:14+0000";"0";"";""
"1";"16";"1";"3700681606698426_3700733860026534";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Iván Mengual Álvarez en la UCI, lee medios locales.";"2021-07-12T10:25:15+0000";"0";"";""
"1";"17";"1";"3700681606698426_3700735483359705";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"La verdad no le di muchas vueltas al pabellón psiquiátrico me fui directo al bar donde se ponga una cerveza bien fresquita que se quiten todas las cacunas";"2021-07-12T10:26:04+0000";"17";"";""
"1";"18";"1";"3700681606698426_3700736490026271";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"LA QUINTA ""OLA"" ES EL NUEVO REALITY SHOW DE NUESTRAS ""AUTORIDADES"" PARA ATEMORIZAR A LOS JÓVENES, ""VACUNARLOS"" Y DE PASO, MANTENER EL ESTADO DE MIEDO ENTRE LA POBLACIÓN GENERAL  😊 Según datos actualizados del Ministerio de Sanidad, en España ha habido con diagnóstico Covid: - 3 de julio: 12 fallecidos - 4 de julio: 7 fallecidos - 5 de julio: 5 fallecidos - 6 de julio: 5 fallecidos - 7 de julio: 3 fallecidos - 8 de julio: 1 fallecido  EN ESPAÑA, LA MORTALIDAD POR COVID-19 ES PRÁCTICAMENTE NULA  📣 Sin embargo, estos son algunos de los titulares de la prensa española estos días:  EL MUNDO: “La quinta ola es 30 veces más potente que la del verano pasado”  20 MINUTOS: “Las comunidades se blindan ante la quinta ola”  ABC: “España ya sufre la quinta ola con la Atención Primaria colapsada”  EL ESPAÑOL: “La prioridad en la quinta ola es vacunar a los jóvenes”  TELECINCO: “Barcelona, la capital europea del Covid: España lidera la quinta ola en Europa”  😟 Las “autoridades” sanitarias van a lo suyo, los medios de “aterrorización” a lo que digan las “autoridades” y lo peor de todo es que la mayoría de la gente se lo cree. Si con 33 fallecidos en 6 días, aceptamos que estamos en plena ola, significa que NUNCA VAMOS A RECUPERAR LA VIEJA NORMALIDAD  🔴  https://t.me/ElContrafuerte";"2021-07-12T10:26:37+0000";"17";"";""
"1";"19";"1";"3700681606698426_3700736860026234";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Estos no se cansan de siempre publicar lo mismo?? Q afán con vacunar a to dios. Conmigo la lleváis clara";"2021-07-12T10:26:50+0000";"22";"";""
"1";"20";"1";"3700681606698426_3700737310026189";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"";"2021-07-12T10:27:02+0000";"0";"";""
"1";"21";"1";"3700681606698426_3700737573359496";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Alberto Carretero ¿TE FUNCIONA LA CABEZA?😨😱";"2021-07-12T10:27:09+0000";"1";"";""
"1";"22";"1";"3700681606698426_3700737766692810";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Toni Nito Noti te has arriesgado, si porque en mi familia hay un fallecido por la vacuna y un ingreso por ictus en el hospital tras la segunda dosis. ";"2021-07-12T10:27:16+0000";"1";"";""
"1";"23";"1";"3700681606698426_3700738186692768";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Juanjo Pintor López TODOS LOS BOBOS HACEN LO MISMO😉😂";"2021-07-12T10:27:33+0000";"5";"";""
"1";"24";"1";"3700681606698426_3700739693359284";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Jorge Domenech Balasch La mía la regale cuando me llamaron.";"2021-07-12T10:28:30+0000";"1";"";""
"1";"25";"1";"3700681606698426_3700739703359283";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Rosendo Sole Sainz si, perfectamente. El corazón también, riñones, hígado, pulmones, presión arterial, vitaminas, glóbulos rojos, blancos, plaquetas, colesterol, azúcar... todo en orden y que siga así. Gracias por el interés ";"2021-07-12T10:28:31+0000";"7";"";""
"1";"26";"1";"3700681606698426_3700740916692495";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"Eva Hristova No, menos XD";"2021-07-12T10:29:14+0000";"1";"";""
"1";"27";"1";"164716453628310_3700681606698426";"offcut";"";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"28";"1";"164716453628310_3700681606698426";"headers";"";"fetched (200)";"2021-08-04 13:41:52.421985";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"29";"1";"3700681606698426_3700742370025683";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Jose Moreno  Quién te lo tiene qué explicar es tú CCAA. ";"2021-07-12T10:29:55+0000";"1";"";""
"1";"30";"1";"3700681606698426_3700742510025669";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Alberto Carretero Mira el número de fallecidos en residencia y comparalo con el número de fallecidos en cualquiera d elas tres olas";"2021-07-12T10:29:57+0000";"1";"";""
"1";"31";"1";"3700681606698426_3700744183358835";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Francisco Toledo Puche lo siento por tus familiares, pero yo tengo familia que le ha dado ictus sin vacunarse. ";"2021-07-12T10:30:51+0000";"1";"";""
"1";"32";"1";"3700681606698426_3700744466692140";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Los jóvenes porque y para que, para proteger a quien? A ellos mismos? A los mayores que ya estan vacunados? O para hacer caja en las farmacéuticas?";"2021-07-12T10:30:59+0000";"18";"";""
"1";"33";"1";"3700681606698426_3700744953358758";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Marxi Diez bueno si, pero igual el ministerio podría haber hecho un plan de actuación conjunto para vacunar a los viajeros en la comunidad donde estén de vacaciones 🤷‍♂️ ";"2021-07-12T10:31:19+0000";"0";"";""
"1";"34";"1";"3700681606698426_3700745136692073";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Y COMO DIRÍA UNA ABORTISTA MI CUERPO ES MÍO Y SE CARGA A SU BEBÉ. COMO DIRÍA UNA TRANS MI CUERPO ES MÍO Y LA SS LE PAGA EL CAMBIO DE SEXO. YO DIGO MI CUERPO ES MÍO Y NADIE METERÁ EN EL NINGÚN EXPERIMENTO.";"2021-07-12T10:31:26+0000";"2";"";""
"1";"35";"1";"3700681606698426_3700745600025360";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Francisco Toledo Puche En mi familia cero fallecidos por la vacuna, mi madre trabaja en un hospital, todos sus compañeros vacunados, cero fallecidos, no sé...";"2021-07-12T10:31:45+0000";"1";"";""
"1";"36";"1";"3700681606698426_3700746486691938";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Iván Mengual Álvarez me alegro";"2021-07-12T10:32:15+0000";"0";"";""
"1";"37";"1";"3700681606698426_3700746630025257";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Iván Mengual Álvarez Explicame la quinta ola en España 🙏 O el virus está de vacaciones allí y es tan marchoso que no se salta ni un botellón?! Y eso sin ánimo de ofender... Mira el mundo antes de contestarme👍";"2021-07-12T10:32:20+0000";"0";"";""
"1";"38";"1";"3700681606698426_3700747206691866";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Alberto Carretero Y el sistema inmune?";"2021-07-12T10:32:43+0000";"0";"";""
"1";"39";"1";"3700681606698426_3700751003358153";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Elena Rodriguez Rosas que asco de noticias pero como no me acerco a los medios de Des información, yo no me entero";"2021-07-12T10:35:00+0000";"2";"";""
"1";"40";"1";"3700681606698426_3700751333358120";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"NO ES NO , YO SEGURO QUE NO ME VACUNO compatriotas . VAYA ABERRACIÓN DE CAMPAÑA";"2021-07-12T10:35:15+0000";"9";"";""
"1";"41";"1";"3700681606698426_3700759873357266";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"No entiendo cómo gente tan mala gradecida no quiere recibir la vacuna, mientras otros mueren sin tener la oportunidad si quiera de recibirla.";"2021-07-12T10:39:53+0000";"3";"";""
"1";"42";"1";"3700681606698426_3700760346690552";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"La vakuna no inmuniza, puede contagiarte y contagiar. Las farmafias y el gobierno están mintiendo. La efectividad de las vakunas esta por debajo del 1%. Se están constatando que ante las nuevas cepas, la enfermedad ataca mucho más a los vakunados.  Despertad, os están matando.  https://www.facebook.com/geronimo.valiente.14/videos/119713230250857/ ";"2021-07-12T10:40:09+0000";"5";"";""
"1";"43";"1";"3700681606698426_3700762620023658";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"#Yomevacuno hoy segunda dosis d AstraZeneca ,en fecha sin retrasos 🌹🌹🌹";"2021-07-12T10:41:27+0000";"5";"";""
"1";"44";"1";"3700681606698426_3700764536690133";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Gabriel Olea https://espanol.cdc.gov/coronavirus/2019-ncov/vaccines/effectiveness.html#Research1 https://www.elfinanciero.com.mx/mundo/2021/06/24/porque-hay-muertes-por-covid-19-en-personas-ya-vacunadas/ https://www.epdata.es/evolucion-usuarios-residencias-mayores-fallecidos-coronavirus-cada-semana-espana/e4014716-96e3-4fd7-8438-c66030e46771/espana/106";"2021-07-12T10:42:24+0000";"2";"";""
"1";"45";"1";"3700681606698426_3700765363356717";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Justina Guío más que perfecto. Es más, muy rara vez me pillo un resfriado y mucho menos un catarro 🤞🏻🤞🏻 gracias a usted también por su preocupación. Que gente más maja ";"2021-07-12T10:42:48+0000";"3";"";""
"1";"46";"1";"3700681606698426_3700765840023336";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Y una 💩🖕";"2021-07-12T10:43:03+0000";"3";"";""
"1";"47";"1";"3700681606698426_3700765943356659";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"🖕";"2021-07-12T10:43:07+0000";"1";"";""
"1";"48";"1";"3700681606698426_3700766636689923";"data";"data.*";"fetched (200)";"2021-08-04 13:41:52.979681";"Facebook:/<post-id>/comments";"Justina Guío ya te dijo óptimo glóbulos blancos y plaquetas. Lo mismo está más sano que tú que te vacunaste";"2021-07-12T10:43:33+0000";"2";"";""
