"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3433931343373455";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3433931343373455_3433940320039224";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Bien por ese record";"2021-04-08T19:18:55+0000";"2";"";""
"1";"3";"1";"3433931343373455_3433941306705792";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Ya era hora.";"2021-04-08T19:19:15+0000";"3";"";""
"1";"4";"1";"3433931343373455_3433943113372278";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Bravo!!! Moderna es de las mejores, esperemos que se la pongan los mayores de 70-80 años que la necesitan muchos!! 👏💉❤️";"2021-04-08T19:20:02+0000";"0";"";""
"1";"5";"1";"3433931343373455_3433948183371771";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Son pocas.  Estamos en abril ya.";"2021-04-08T19:22:37+0000";"9";"";""
"1";"6";"1";"3433931343373455_3433951960038060";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Yo tengo casi ya 65 y tambien la, quiero, esmi derecho de no querer enfermar como los demas";"2021-04-08T19:24:33+0000";"1";"";""
"1";"7";"1";"3433931343373455_3433952393371350";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Lala mejor .. Janssen";"2021-04-08T19:24:46+0000";"1";"";""
"1";"8";"1";"3433931343373455_3433955940037662";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Hacen falta más";"2021-04-08T19:26:28+0000";"0";"";""
"1";"9";"1";"3433931343373455_3433956493370940";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"David Nuñez   Sí, estamos en abril y estamos recibiendo e inyectando 2 millones de dosis por semana (el informe de hoy señala más de 450.000 dosis puestas en un día).    Todo parece Indicar que el objetivo del 70% en el verano es más que alcanzable. ";"2021-04-08T19:26:47+0000";"9";"";""
"1";"10";"1";"3433931343373455_3433956930037563";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Ardilla Veloz y yo tanbien   la quiero per hay que esperar ";"2021-04-08T19:27:00+0000";"0";"";""
"1";"11";"1";"3433931343373455_3433957996704123";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Aurelio Suero opino igual ,si se ponen las pilas si se puede";"2021-04-08T19:27:31+0000";"5";"";""
"1";"12";"1";"3433931343373455_3433959230037333";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Por fin un número decente en cantidad de dosis diarias!!! ";"2021-04-08T19:28:08+0000";"5";"";""
"1";"13";"1";"3433931343373455_3433965953369994";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"A repartir entre todas las comunidades....en fin para las uvas muchos no estaremos todavía vacunados";"2021-04-08T19:31:43+0000";"8";"";""
"1";"14";"1";"3433931343373455_3433972833369306";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Hay que guardar para la segunda dosis recordar.";"2021-04-08T19:34:28+0000";"2";"";""
"1";"15";"1";"3433931343373455_3433974026702520";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Mas rápidoooo 🤞🤞";"2021-04-08T19:35:01+0000";"0";"";""
"1";"16";"1";"3433931343373455_3433974750035781";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Moderna  los que son muy alergicos dicen que no se pueden poner dicen preguntar mejor .la faicet  dice que es igual para gente muy alergico no es bueno .preguntar primero .presuntamente";"2021-04-08T19:35:20+0000";"1";"";""
"1";"17";"1";"3433931343373455_3433974963369093";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Yo estoy a sustada porque  me toca ponerme la Astrazenica";"2021-04-08T19:35:26+0000";"6";"";""
"1";"18";"1";"3433931343373455_3433975766702346";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Walaa Moawad Ramadan";"2021-04-08T19:35:41+0000";"0";"";""
"1";"19";"1";"3433931343373455_3433977850035471";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Porfavor VACUNEN YA a TODOS los de 70 a 79.años!!con Pfizer o Moderna! Somos los MAS.vulnerables Ahora!!";"2021-04-08T19:36:40+0000";"140";"";""
"1";"20";"1";"3433931343373455_3433979906701932";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Yo Moderna";"2021-04-08T19:37:38+0000";"1";"";""
"1";"21";"1";"3433931343373455_3433980743368515";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"El Ministerio de Sanidad lo que tendría es que aprender a escribir.";"2021-04-08T19:37:57+0000";"15";"";""
"1";"22";"1";"3433931343373455_3433982283368361";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"A ver si seguimos a poner tantas vacunas todos los días";"2021-04-08T19:38:41+0000";"1";"";""
"1";"23";"1";"3433931343373455_3433986303367959";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Rosa Palanco Conde yo soy alérgica y asmática y me toca la segunda dosis. Y sin problema ni reacción alguna tras ponérmela ";"2021-04-08T19:40:25+0000";"0";"";""
"1";"24";"1";"3433931343373455_3433986816701241";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Victoria Zapata Moreno a Juan le ponen mañana la primera dosis ";"2021-04-08T19:40:36+0000";"3";"";""
"1";"25";"1";"3433931343373455_3433987563367833";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Me acaba de tocar ser mesa electoral del 4 de mayo...¿no sería lógico vacunar a los ""afortunados""?";"2021-04-08T19:40:55+0000";"13";"";""
"1";"26";"1";"3433931343373455_3433991830034073";"data";"data.*";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"Una gota en el desierto";"2021-04-08T19:42:18+0000";"0";"";""
"1";"27";"1";"164716453628310_3433931343373455";"offcut";"";"fetched (200)";"2021-08-04 12:37:31.555417";"Facebook:/<post-id>/comments";"";"";"";"";""
