"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3433805746719348";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3433805746719348_3433810340052222";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Vacunas para siempre";"2021-04-08T18:24:47+0000";"0";"";""
"1";"3";"1";"3433805746719348_3433811016718821";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Como pueden acortar la edad de 60 a 69 años a la de Astrazeneca como si los que tienen esa edad fuesen conejillos de indias";"2021-04-08T18:25:09+0000";"12";"";""
"1";"4";"1";"3433805746719348_3433811533385436";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"https://www.hoyaragon.es/noticias-aragon/badiola-vacunar-poblacion-verano/";"2021-04-08T18:25:21+0000";"1";"";""
"1";"5";"1";"3433805746719348_3433816113384978";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"""Cumpliendo objetivos hacia la inmunización comunitaria"" Canallas, una persona se inmuniza con una vacuna, la cual la previene de contagiarse. La basura que están pinchando a la gente no protege a nadie y eso lo reconocen Vds., pero además gente sana enferma tras ""vacunarse"", pero además los ""vacunados"" contagian, pero además ningún fármaco en la Historia ha matado tanta gente en tan poco tiempo. ¿de qué inmunización hablan, canallas?";"2021-04-08T18:27:23+0000";"13";"";""
"1";"6";"1";"3433805746719348_3433816676718255";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"A cuantos hemos vacunado hoy? Ya hemos llegado a la velocidad de la luz?";"2021-04-08T18:27:42+0000";"1";"";""
"1";"7";"1";"3433805746719348_3433817060051550";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Yo no estoy de acuerdo con que se nos meta en el tramo 60 -69 años con la AstraZeneca...Esa vacuna no es segura.No somos conejillos de Indias.Tenemos miedo y no queremos vacunarnos con esa vacuna!!!";"2021-04-08T18:27:52+0000";"20";"";""
"1";"8";"1";"3433805746719348_3433820656717857";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Una d ellas mi madre ,ya tiene las dos vacunas!!👏👏";"2021-04-08T18:29:22+0000";"3";"";""
"1";"9";"1";"3433805746719348_3433827263383863";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Yo solo me vacuno si me ponen la que están poniendo en Emiratos Árabes que esa es la buena.";"2021-04-08T18:32:05+0000";"4";"";""
"1";"10";"1";"3433805746719348_3433838546716068";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Conejillos de indias son todos los que están siendo inoculados con cualquiera de los venenos.";"2021-04-08T18:36:21+0000";"4";"";""
"1";"11";"1";"3433805746719348_3433840496715873";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Cumpliendo objetivos hacia la inmunización comunitaria dicen 🤣🤣🤣🤣 que bien  3 Millones en 3 meses y medio ..  entonces el objetivo final  de vacunar a tod@s será en 2028  despues de la 58° ola 👏👏";"2021-04-08T18:37:19+0000";"3";"";""
"1";"12";"1";"3433805746719348_3433840656715857";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Carmen Zagalaz Sanchez ,y cuando se la ponían a los de 50 años,a la policia,te quejabas entonces???";"2021-04-08T18:37:24+0000";"4";"";""
"1";"13";"1";"3433805746719348_3433843103382279";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Yo no me la pongo esa no";"2021-04-08T18:38:23+0000";"2";"";""
"1";"14";"1";"3433805746719348_3433846730048583";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Carmen Zagalaz Sanchez yo tampoco estoy de acuerdo, no me la voy a poner, si les sobra que las tiren, y si no que se la pongan el gobierno ";"2021-04-08T18:40:03+0000";"6";"";""
"1";"15";"1";"3433805746719348_3433849050048351";"data";"data.*";"fetched (200)";"2021-08-04 12:36:37.811236";"Facebook:/<post-id>/comments";"Se puede hacer peor??, desde luego Sánchez y compañia lo están bordando.";"2021-04-08T18:41:09+0000";"2";"";""
