"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3566365780130010";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3566365780130010_3566368530129735";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"🌹";"2021-05-24T08:19:14+0000";"0";"";""
"1";"3";"1";"3566365780130010_3566368910129697";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"¿Es esto cierto?:  https://gacetinmadrid.com/2021/05/20/alerta-sanitaria-por-presencia-de-listeria-en-salmon-ahumado-distribuido-en-madrid/";"2021-05-24T08:19:26+0000";"1";"";""
"1";"4";"1";"3566365780130010_3566370426796212";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"";"2021-05-24T08:20:19+0000";"1";"";""
"1";"5";"1";"3566365780130010_3566371936796061";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Negacionistas en 3, 2, 1 yaaa";"2021-05-24T08:21:08+0000";"16";"";""
"1";"6";"1";"3566365780130010_3566381720128416";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"https://ejercitoremanente.com/2021/05/17/dr-yeadon-estamos-en-medio-de-un-plan-para-reducir-la-poblacion-mundial/";"2021-05-24T08:26:42+0000";"7";"";""
"1";"7";"1";"3566365780130010_3566381866795068";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Por favor vacunar ya a los de 50 en adelante,somos muchos .";"2021-05-24T08:26:46+0000";"15";"";""
"1";"8";"1";"3566365780130010_3566383150128273";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Cristidahia Fausto si";"2021-05-24T08:27:28+0000";"0";"";""
"1";"9";"1";"3566365780130010_3566385893461332";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Mary Garcia están en ello. Muchas personas de mi entorno de +50 han sido vacunadas estos últimos días, es la franja más amplia en población pero el mes que viene avanzará mucho el proceso.";"2021-05-24T08:29:16+0000";"4";"";""
"1";"10";"1";"3566365780130010_3566387696794485";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Mary Garcia pues ya hay muchos vacunados, yo entre ellos ";"2021-05-24T08:30:20+0000";"1";"";""
"1";"11";"1";"3566365780130010_3566388110127777";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"👏👏👏👏";"2021-05-24T08:30:35+0000";"0";"";""
"1";"12";"1";"3566365780130010_3566390643460857";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"En la comunidad  Valencian están vacunando de 50-59 ,mi marido 56 y ya le vacunaron la semana pasada,eso irá  por comunidades";"2021-05-24T08:32:06+0000";"4";"";""
"1";"13";"1";"3566365780130010_3566391186794136";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Parte de la población está en una situación vulnerable y con enfermedades de alto riesgo y sigue sin vacunar... ¿Alguien va a hacer algo al respecto?  https://www.larazon.es/sociedad/20210522/2du2ptccg5ddtmegegi2uqjkry.html";"2021-05-24T08:32:20+0000";"2";"";""
"1";"14";"1";"3566365780130010_3566391263460795";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Mary Garcia son los que se están vacunando , tengo 52 y estoy vacunada.";"2021-05-24T08:32:22+0000";"3";"";""
"1";"15";"1";"3566365780130010_3566391803460741";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Pues los de 50 somos muchos y ahora ponen de 51 a 59 increíble,antes era de 50 a 59 🤷🏼‍♀️van quitando años🤦🏼‍♀️por dios los de 50 yaaas";"2021-05-24T08:32:39+0000";"2";"";""
"1";"16";"1";"3566365780130010_3566391946794060";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Reducir la población es mucho más fácil que eso 😂";"2021-05-24T08:32:45+0000";"3";"";""
"1";"17";"1";"3566365780130010_3566395186793736";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Vacunas que manda Europa y gestionan las CCAA, el gobierno solo es un glover";"2021-05-24T08:34:26+0000";"1";"";""
"1";"18";"1";"3566365780130010_3566395493460372";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Agripina Martinez Gomez esto es una tomadura de pelo.";"2021-05-24T08:34:36+0000";"0";"";""
"1";"19";"1";"3566365780130010_3566396236793631";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Rosario Muñoz Ledo  Me basta leer ”ejercitoremanente  . com” para mearme de risa 🤣";"2021-05-24T08:34:59+0000";"1";"";""
"1";"20";"1";"3566365780130010_3566396400126948";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Juanjo Marichal Que suerte.";"2021-05-24T08:35:06+0000";"0";"";""
"1";"21";"1";"3566365780130010_3566400766793178";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Cristidahia Fausto se ha distribuido a todas las CCAA y la empresa distribuidora ya está retirando el producto ";"2021-05-24T08:36:19+0000";"0";"";""
"1";"22";"1";"3566365780130010_3566404976792757";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Agripina Martinez Gomez Pues ya están vacunando mi mamá y muchos en esa franja cercanos están vacunados ";"2021-05-24T08:38:40+0000";"0";"";""
"1";"23";"1";"3566365780130010_3566405810126007";"data";"data.*";"fetched (200)";"2021-08-04 13:09:51.231368";"Facebook:/<post-id>/comments";"Y seguimos con las mentiras y la gente no se da cuenta de lo que es eso 🤦‍♀️";"2021-05-24T08:39:10+0000";"32";"";""
