"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3476145175818738";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3476145175818738_3476147839151805";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"‼️ prefiero cuando me jubilé cobrar un 20% menos de pensión y que mis hijos tengan trabajo y futuro 👍 así que Sánchez 🏴‍☠️ gaste menos en pensiones y más en reducir el paro juvenil ⭕";"2021-04-23T16:27:16+0000";"1";"";""
"1";"3";"1";"3476145175818738_3476158849150704";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Que se lo digan a militar de 35 años que acaba de morir.";"2021-04-23T16:31:55+0000";"18";"";""
"1";"4";"1";"3476145175818738_3476166305816625";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Ni ella misma se aguanta la risa al final del video 🤦🏻‍♀️";"2021-04-23T16:35:17+0000";"7";"";""
"1";"5";"1";"3476145175818738_3476173155815940";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Si no dice esto será una negacionista! No existe un término";"2021-04-23T16:38:27+0000";"0";"";""
"1";"6";"1";"3476145175818738_3476176449148944";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Tanto iluminati y lleban 40 mil años y no sacan una vacuna para el sida  para el cancer y esta diciendo bobadas que ni ella se lo cree";"2021-04-23T16:39:53+0000";"38";"";""
"1";"7";"1";"3476145175818738_3476184602481462";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Viva la manipulación mundial y social 🤮🤮🤮🤮que asco me da todo🤮🤮🤮iros a tomar por el culo 🤮🤮🤮🤮😡🤬";"2021-04-23T16:42:43+0000";"11";"";""
"1";"8";"1";"3476145175818738_3476190019147587";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Las incoherencias de la plandemia . Virus que existe pero no ha sido aislado y purificado . Técnicas de diagnóstico que no diagnostican enfermedades . Vacunas que no vacunan . Vacunas ""seguras"" de las que las farmaceuticas no asumen responsabilidades . Protecciones que no protegen . Enfermos que no son enfermos . Muertos por Covid que no fallecen por Covid . Cifras reales que no son tan reales . Comités de expertos que en realidad no existen . Tratamientos terapéuticos oficialmente no eficaces, pero eficaces . Virus que contagia o no según horarios y lugares  Crees que nos mienten? Crees que nos manipulan? Estás harto del terrorismo mediático? Quieres saber lo que nos están ocultando? Somos la fact checker de las fact checkers. Por un despertar civico pacifico https://www.facebook.com/groups/814283835965354/?ref=share";"2021-04-23T16:44:53+0000";"13";"";""
"1";"9";"1";"3476145175818738_3476196075813648";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Otra vendida a sueldo.";"2021-04-23T16:47:26+0000";"6";"";""
"1";"10";"1";"3476145175818738_3476200095813246";"data";"data.*";"fetched (200)";"2021-08-04 12:56:31.104941";"Facebook:/<post-id>/comments";"Se ve que no tienes ni idea de lo que es una vacuna ... Lee un poco (fuera del Tontube Y Fb)";"2021-04-23T16:49:22+0000";"7";"";""
