"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3531017900331465";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3531017900331465_3531019850331270";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Seguimos con los ensayos en humanos (y de paso ahorramos más pensiones)";"2021-05-12T13:56:46+0000";"87";"";""
"1";"3";"1";"3531017900331465_3531022490331006";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Mejor no";"2021-05-12T13:57:53+0000";"0";"";""
"1";"4";"1";"3531017900331465_3531022726997649";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Antonio TG y con los idiotas humanos como tu👏👏👏";"2021-05-12T13:58:00+0000";"32";"";""
"1";"5";"1";"3531017900331465_3531026420330613";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Eso es tan simple como el que no quiera vacunarse que no lo haga,no te ponen un fusil en la cabeza""ay madremia"".";"2021-05-12T13:59:45+0000";"13";"";""
"1";"6";"1";"3531017900331465_3531031726996749";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"";"2021-05-12T14:02:02+0000";"0";"";""
"1";"7";"1";"3531017900331465_3531033226996599";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Antonio TG Seguimos diciendo estupideces 🤬";"2021-05-12T14:02:38+0000";"15";"";""
"1";"8";"1";"3531017900331465_3531036680329587";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Antonio TG , muy fácil, no te vacunes. Más vacunas para nosotros";"2021-05-12T14:04:00+0000";"18";"";""
"1";"9";"1";"3531017900331465_3531036833662905";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Miseria de cantidad ";"2021-05-12T14:04:04+0000";"1";"";""
"1";"10";"1";"3531017900331465_3531040903662498";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Magistral exposición de esta doctora y científica, que no te dejará la duda de la manipulación. https://rumble.com/vgu34f-seguridad-de-las-vacunas-sars-cov-2-mecanismos-y-riesgos-dra.-karina-aceved.html";"2021-05-12T14:05:40+0000";"2";"";""
"1";"11";"1";"3531017900331465_3531041133662475";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Magistral exposición de esta doctora y científica, que no te dejará la duda de la manipulación. https://rumble.com/vgu34f-seguridad-de-las-vacunas-sars-cov-2-mecanismos-y-riesgos-dra.-karina-aceved.html";"2021-05-12T14:05:45+0000";"0";"";""
"1";"12";"1";"3531017900331465_3531041320329123";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Manolin Rodriguez No. Idiotas como tú puta madre";"2021-05-12T14:05:50+0000";"3";"";""
"1";"13";"1";"3531017900331465_3531041323662456";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Magistral exposición de esta doctora y científica, que no te dejará la duda de la manipulación. https://rumble.com/vgu34f-seguridad-de-las-vacunas-sars-cov-2-mecanismos-y-riesgos-dra.-karina-aceved.html";"2021-05-12T14:05:50+0000";"0";"";""
"1";"14";"1";"3531017900331465_3531041490329106";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Magistral exposición de esta doctora y científica, que no te dejará la duda de la manipulación. https://rumble.com/vgu34f-seguridad-de-las-vacunas-sars-cov-2-mecanismos-y-riesgos-dra.-karina-aceved.html";"2021-05-12T14:05:55+0000";"0";"";""
"1";"15";"1";"3531017900331465_3531041603662428";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Magistral exposición de esta doctora y científica, que no te dejará la duda de la manipulación. https://rumble.com/vgu34f-seguridad-de-las-vacunas-sars-cov-2-mecanismos-y-riesgos-dra.-karina-aceved.html";"2021-05-12T14:05:59+0000";"0";"";""
"1";"16";"1";"3531017900331465_3531042910328964";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Fernando Martin Por supuesto. Gracias por hacer de cobaya. Los que tengamos luego vacunas realmente fiables y sin riesgos os lo agradecemos.";"2021-05-12T14:06:33+0000";"28";"";""
"1";"17";"1";"3531017900331465_3531046446995277";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Antonio TG ,qué ignorancia más grande ";"2021-05-12T14:07:56+0000";"7";"";""
"1";"18";"1";"3531017900331465_3531046940328561";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Con personas así no terminamos con esto jamás";"2021-05-12T14:08:09+0000";"2";"";""
"1";"19";"1";"3531017900331465_3531047480328507";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Fernando Martin a ver si llegas vivo. Suerte";"2021-05-12T14:08:22+0000";"15";"";""
"1";"20";"1";"3531017900331465_3531048990328356";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Marga Arques Picó Sí. Fíjate";"2021-05-12T14:08:57+0000";"2";"";""
"1";"21";"1";"3531017900331465_3531050250328230";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Esta es la que han prohibido en varios paises ya no?";"2021-05-12T14:09:24+0000";"1";"";""
"1";"22";"1";"3531017900331465_3531050776994844";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Vanessa Noceda no";"2021-05-12T14:09:38+0000";"0";"";""
"1";"23";"1";"3531017900331465_3531052643661324";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Antonio TG seguimos con los troll que infestan las redes sociales";"2021-05-12T14:10:31+0000";"8";"";""
"1";"24";"1";"3531017900331465_3531054536994468";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Simone Mattia Palermo ¿Has visto? Hay muchos. No nos libramos de ellos.";"2021-05-12T14:11:21+0000";"8";"";""
"1";"25";"1";"3531017900331465_3531055193661069";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Quiro saber quién se responsabiliza si me pasa algo después de meterme estos medicamentos experimentales? Para indemnizar me Quién Se RESPONSABILIZA??? son tan SEGURAS que nadie se responsabiliza?";"2021-05-12T14:11:36+0000";"12";"";""
"1";"26";"1";"3531017900331465_3531055413661047";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"Antonio TG vaya troll";"2021-05-12T14:11:43+0000";"0";"";""
"1";"27";"1";"164716453628310_3531017900331465";"offcut";"";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"28";"1";"164716453628310_3531017900331465";"headers";"";"fetched (200)";"2021-08-04 13:02:42.016959";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"29";"1";"3531017900331465_3531056066994315";"data";"data.*";"fetched (200)";"2021-08-04 13:02:42.604980";"Facebook:/<post-id>/comments";"Esa cantidade é de dose única. Moi interesnte";"2021-05-12T14:11:58+0000";"0";"";""
