"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3530267043739884";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3530267043739884_3530270580406197";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Habra segunda dosis?";"2021-05-12T08:00:08+0000";"4";"";""
"1";"3";"1";"3530267043739884_3530272140406041";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Sabes lo que tienen las ""vacunas""? Nada de esto debe de entrar en tu cuerpo: Mercurio, Aluminio, Beta - Propiolactone, Gentamicin Sulphate y Polymyxin B, Levadura modificada genética, ADN de animal bacterial y viral, Glutaradelhyde, Formaldehido, Células de animales y humanos, Monosodio glutamate, Neomycin Sulphate, Phenol/Phenoxyethanol y Polysorbate 80 y 20. Investiga!";"2021-05-12T08:00:58+0000";"8";"";""
"1";"4";"1";"3530267043739884_3530274893739099";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez creo que estás dando la receta del donuts.";"2021-05-12T08:02:35+0000";"5";"";""
"1";"5";"1";"3530267043739884_3530275947072327";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"** NO QUIERO LA ASTRAZENECA **";"2021-05-12T08:03:16+0000";"16";"";""
"1";"6";"1";"3530267043739884_3530277620405493";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez creo que su mente está completa!";"2021-05-12T08:04:09+0000";"0";"";""
"1";"7";"1";"3530267043739884_3530278453738743";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Que no iban a renovar el contrato con AstraZeneca lo habré soñado....";"2021-05-12T08:04:39+0000";"4";"";""
"1";"8";"1";"3530267043739884_3530278493738739";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"¿Eres científica? ¿No te parece bastante atrevido opinar de algo que no tienes ni pajolera idea?";"2021-05-12T08:04:40+0000";"8";"";""
"1";"9";"1";"3530267043739884_3530279317071990";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Africa Salva porque? Yo la tengo y parte de mi familia también y bien";"2021-05-12T08:05:10+0000";"7";"";""
"1";"10";"1";"3530267043739884_3530279467071975";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez Madre mía todavía con la gilipollez del mercurio. Actualizad las conspiranoias. En esa lista hay cosas que no se han usado nunca, otras que llevan décadas sin utiiizarse y otras completamente inocuas. Ahora me invento yo otra lista que incluirá metanol, celulosa, hipoclorito sódico y zumo de cebada fermentado 🤣";"2021-05-12T08:05:14+0000";"6";"";""
"1";"11";"1";"3530267043739884_3530280080405247";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez has mirado lo que entra cuando te tomas un paracetamol? ";"2021-05-12T08:05:34+0000";"4";"";""
"1";"12";"1";"3530267043739884_3530280353738553";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Africa Salva Tómate dos pastillas de avecren y coge una bandera española y ya estás inmunizado...";"2021-05-12T08:05:43+0000";"5";"";""
"1";"13";"1";"3530267043739884_3530280667071855";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez mira, a mi con el pinchazo me metieron: la parabólica de 5G,  un chip espía contra pases enemigos, un chip para ser ciudadana ejemplar entre otras mierdas! Ayer cunado hable con Putin, me dio tal calambrazo que el teléfono se derritió con esto te digo todo ";"2021-05-12T08:05:52+0000";"2";"";""
"1";"14";"1";"3530267043739884_3530280787071843";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez al matadero y la gente no lo ve";"2021-05-12T08:05:56+0000";"2";"";""
"1";"15";"1";"3530267043739884_3530282103738378";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez Gracias por difundir y compartir verdad";"2021-05-12T08:06:40+0000";"1";"";""
"1";"16";"1";"3530267043739884_3530282113738377";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Noelia Maria Sanchez Tómate dos pastillas de avecren y coge una bandera española y ya estás inmunizada...";"2021-05-12T08:06:40+0000";"2";"";""
"1";"17";"1";"3530267043739884_3530282183738370";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"Pilar Floriano Gómez porque le he cogido pánico ";"2021-05-12T08:06:42+0000";"4";"";""
"1";"18";"1";"3530267043739884_3530282977071624";"data";"data.*";"fetched (200)";"2021-08-04 13:04:06.180540";"Facebook:/<post-id>/comments";"https://www.facebook.com/100007544386743/posts/2815271475400971/";"2021-05-12T08:07:05+0000";"0";"";""
